"ID","TEAM","ISSUENO","LABEL","WHEN","CREATED_AT","ASSIGNEE","COMMENTS","MILESTONE","DURATION","ISSUECLOSEDAT","ACTION","CREATOR"
"1425","2","ISSUE 19","Null Label","1456156008","1455825201","user1","0","Solution 2: Plugin Development(Basic functionality)","268798","1456093999","referenced","user1"
"1426","2","ISSUE 19","Null Label","1456093999","1455825201","user1","0","Solution 2: Plugin Development(Basic functionality)","268798","1456093999","closed","user1"
"1427","2","ISSUE 19","Plugin","1455828512","1455825201","user1","0","Solution 2: Plugin Development(Basic functionality)","268798","1456093999","labeled","user1"
"1428","2","ISSUE 19","Null Label","1455825201","1455825201","user1","0","Solution 2: Plugin Development(Basic functionality)","268798","1456093999","milestoned","user1"
"1429","2","ISSUE 19","Null Label","1455825201","1455825201","user1","0","Solution 2: Plugin Development(Basic functionality)","268798","1456093999","assigned","user1"
"1430","2","ISSUE 20","Null Label","1455898329","1455825520","user4","1","Solution 1: Web Scraping Application","72809","1455898329","closed","user4"
"1431","2","ISSUE 20","Null Label","1455828964","1455825520","user4","1","Solution 1: Web Scraping Application","72809","1455898329","assigned","user4"
"1432","2","ISSUE 20","Null Label","1455828964","1455825520","user4","1","Solution 1: Web Scraping Application","72809","1455898329","unassigned","user4"
"1433","2","ISSUE 20","Web App","1455828581","1455825520","user4","1","Solution 1: Web Scraping Application","72809","1455898329","labeled","user4"
"1434","2","ISSUE 20","Null Label","1455825520","1455825520","user4","1","Solution 1: Web Scraping Application","72809","1455898329","milestoned","user4"
"1435","2","ISSUE 20","Null Label","1455825520","1455825520","user4","1","Solution 1: Web Scraping Application","72809","1455898329","assigned","user4"
"1436","2","ISSUE 21","Null Label","1456873472","1455828230","user1","2","Solution 2: Plugin Development(Basic functionality)","1045242","1456873472","closed","user1"
"1437","2","ISSUE 21","Plugin","1455828276","1455828230","user1","2","Solution 2: Plugin Development(Basic functionality)","1045242","1456873472","labeled","user1"
"1438","2","ISSUE 21","Null Label","1455828230","1455828230","user1","2","Solution 2: Plugin Development(Basic functionality)","1045242","1456873472","milestoned","user1"
"1439","2","ISSUE 21","Null Label","1455828230","1455828230","user1","2","Solution 2: Plugin Development(Basic functionality)","1045242","1456873472","assigned","user1"
"1440","2","ISSUE 22","Null Label","1456133095","1455828302","user3","3","Solution 3: Android application for reviews","304792","1456133094","closed","user3"
"1441","2","ISSUE 22","Null Label","1455907701","1455828302","user3","3","Solution 3: Android application for reviews","304792","1456133094","assigned","user3"
"1442","2","ISSUE 22","Null Label","1455828302","1455828302","user3","3","Solution 3: Android application for reviews","304792","1456133094","milestoned","user3"
"1443","2","ISSUE 22","Android","1455828302","1455828302","user3","3","Solution 3: Android application for reviews","304792","1456133094","labeled","user3"
"1444","2","ISSUE 23","Null Label","1456735058","1455828318","user3","2","Solution 3: Android application for reviews","906740","1456735058","closed","user3"
"1445","2","ISSUE 23","duplicate","1456634581","1455828318","user3","2","Solution 3: Android application for reviews","906740","1456735058","labeled","user3"
"1446","2","ISSUE 23","Null Label","1455907960","1455828318","user3","2","Solution 3: Android application for reviews","906740","1456735058","assigned","user3"
"1447","2","ISSUE 23","Null Label","1455828318","1455828318","user3","2","Solution 3: Android application for reviews","906740","1456735058","milestoned","user3"
"1448","2","ISSUE 23","Android","1455828318","1455828318","user3","2","Solution 3: Android application for reviews","906740","1456735058","labeled","user3"
"1449","2","ISSUE 24","Null Label","1456742491","1455828722","user2","1","Solution 1: Web Scraping Application","913769","1456742491","closed","user2"
"1450","2","ISSUE 24","Null Label","1456742478","1455828722","user2","1","Solution 1: Web Scraping Application","913769","1456742491","assigned","user2"
"1451","2","ISSUE 24","Null Label","1455828722","1455828722","user2","1","Solution 1: Web Scraping Application","913769","1456742491","milestoned","user2"
"1452","2","ISSUE 24","enhancement","1455828722","1455828722","user2","1","Solution 1: Web Scraping Application","913769","1456742491","labeled","user2"
"1453","2","ISSUE 25","Web App","1456796109","1455828824","user1","2","Solution 1: Web Scraping Application","967274","1456796098","labeled","user1"
"1454","2","ISSUE 25","Null Label","1456796098","1455828824","user1","2","Solution 1: Web Scraping Application","967274","1456796098","closed","user1"
"1455","2","ISSUE 25","Null Label","1456788923","1455828824","user1","2","Solution 1: Web Scraping Application","967274","1456796098","subscribed","user1"
"1456","2","ISSUE 25","Null Label","1456788923","1455828824","user1","2","Solution 1: Web Scraping Application","967274","1456796098","mentioned","user1"
"1457","2","ISSUE 25","Null Label","1456788859","1455828824","user1","2","Solution 1: Web Scraping Application","967274","1456796098","assigned","user1"
"1458","2","ISSUE 25","Null Label","1455828824","1455828824","user1","2","Solution 1: Web Scraping Application","967274","1456796098","milestoned","user1"
"1459","2","ISSUE 25","enhancement","1455828824","1455828824","user1","2","Solution 1: Web Scraping Application","967274","1456796098","labeled","user1"
"1460","2","ISSUE 26","Null Label","1456132201","1455828882","user1","1","Solution 2: Plugin Development(Basic functionality)","303319","1456132201","closed","user1"
"1461","2","ISSUE 26","Null Label","1456093999","1455828882","user1","1","Solution 2: Plugin Development(Basic functionality)","303319","1456132201","referenced","user1"
"1462","2","ISSUE 26","Null Label","1455829016","1455828882","user1","1","Solution 2: Plugin Development(Basic functionality)","303319","1456132201","assigned","user1"
"1463","2","ISSUE 26","Null Label","1455828882","1455828882","user1","1","Solution 2: Plugin Development(Basic functionality)","303319","1456132201","milestoned","user1"
"1464","2","ISSUE 26","Plugin","1455828882","1455828882","user1","1","Solution 2: Plugin Development(Basic functionality)","303319","1456132201","labeled","user1"
"1465","2","ISSUE 27","Null Label","1456132771","1455828939","user3","1","Solution 3: Android application for reviews","303832","1456132771","closed","user3"
"1466","2","ISSUE 27","Null Label","1455828962","1455828939","user3","1","Solution 3: Android application for reviews","303832","1456132771","assigned","user3"
"1467","2","ISSUE 27","Null Label","1455828939","1455828939","user3","1","Solution 3: Android application for reviews","303832","1456132771","milestoned","user3"
"1468","2","ISSUE 27","Android","1455828939","1455828939","user3","1","Solution 3: Android application for reviews","303832","1456132771","labeled","user3"
"1469","2","ISSUE 28","Null Label","1456155566","1455891685","user4","0","Solution 1: Web Scraping Application","263881","1456155566","closed","user4"
"1470","2","ISSUE 28","Null Label","1455891685","1455891685","user4","0","Solution 1: Web Scraping Application","263881","1456155566","milestoned","user4"
"1471","2","ISSUE 28","Null Label","1455891685","1455891685","user4","0","Solution 1: Web Scraping Application","263881","1456155566","assigned","user4"
"1472","2","ISSUE 28","Web App","1455891685","1455891685","user4","0","Solution 1: Web Scraping Application","263881","1456155566","labeled","user4"
"1473","2","ISSUE 29","Null Label","1456647977","1455904135","none","1","Solution 1: Web Scraping Application","743842","1456647977","closed","user2"
"1474","2","ISSUE 29","Null Label","1455904135","1455904135","none","1","Solution 1: Web Scraping Application","743842","1456647977","milestoned","user4"
"1475","2","ISSUE 29","help wanted","1455904135","1455904135","none","1","Solution 1: Web Scraping Application","743842","1456647977","labeled","user4"
"1476","2","ISSUE 30","Null Label","1456733522","1455926219","user2","1","Solution 1: Web Scraping Application","807303","1456733522","closed","user2"
"1477","2","ISSUE 30","Null Label","1456733519","1455926219","user2","1","Solution 1: Web Scraping Application","807303","1456733522","assigned","user2"
"1478","2","ISSUE 30","Null Label","1455926219","1455926219","user2","1","Solution 1: Web Scraping Application","807303","1456733522","milestoned","user2"
"1479","2","ISSUE 30","Web App","1455926219","1455926219","user2","1","Solution 1: Web Scraping Application","807303","1456733522","labeled","user2"
"1480","2","ISSUE 31","Null Label","1456651778","1455926247","user1","0","Solution 1: Web Scraping Application","725531","1456651778","closed","user1"
"1481","2","ISSUE 31","Null Label","1456648000","1455926247","user1","0","Solution 1: Web Scraping Application","725531","1456651778","assigned","user1"
"1482","2","ISSUE 31","Null Label","1455926247","1455926247","user1","0","Solution 1: Web Scraping Application","725531","1456651778","milestoned","user1"
"1483","2","ISSUE 31","Web App","1455926247","1455926247","user1","0","Solution 1: Web Scraping Application","725531","1456651778","labeled","user1"
"1484","2","ISSUE 32","Null Label","1456634420","1455959071","none","1","Solution 3: Android application for reviews","675349","1456634420","closed","user3"
"1485","2","ISSUE 32","Null Label","1455959071","1455959071","none","1","Solution 3: Android application for reviews","675349","1456634420","milestoned","user2"
"1486","2","ISSUE 32","Android","1455959071","1455959071","none","1","Solution 3: Android application for reviews","675349","1456634420","labeled","user2"
"1487","2","ISSUE 33","Null Label","1456634210","1455959095","user3","2","Solution 3: Android application for reviews","675115","1456634210","closed","user3"
"1488","2","ISSUE 33","Null Label","1455989544","1455959095","user3","2","Solution 3: Android application for reviews","675115","1456634210","assigned","user3"
"1295","2","ISSUE 1","Null Label","1456165383","1455063442","user4","1","Solution 1: Web Scraping Application","1101941","1456165383","closed","user4"
"1296","2","ISSUE 1","enhancement","1455824800","1455063442","user4","1","Solution 1: Web Scraping Application","1101941","1456165383","unlabeled","user4"
"1297","2","ISSUE 1","Web App","1455824800","1455063442","user4","1","Solution 1: Web Scraping Application","1101941","1456165383","labeled","user4"
"1298","2","ISSUE 1","Null Label","1455824583","1455063442","user4","1","Solution 1: Web Scraping Application","1101941","1456165383","assigned","user4"
"1299","2","ISSUE 1","Null Label","1455824580","1455063442","user4","1","Solution 1: Web Scraping Application","1101941","1456165383","renamed","user4"
"1300","2","ISSUE 1","enhancement","1455068397","1455063442","user4","1","Solution 1: Web Scraping Application","1101941","1456165383","labeled","user4"
"1301","2","ISSUE 1","Null Label","1455063442","1455063442","user4","1","Solution 1: Web Scraping Application","1101941","1456165383","milestoned","user4"
"1302","2","ISSUE 2","Null Label","1455907375","1455065711","user1","1","Solution 2: Plugin Development(Basic functionality)","841664","1455907375","closed","user1"
"1303","2","ISSUE 2","enhancement","1455828472","1455065711","user1","1","Solution 2: Plugin Development(Basic functionality)","841664","1455907375","unlabeled","user1"
"1304","2","ISSUE 2","Plugin","1455828472","1455065711","user1","1","Solution 2: Plugin Development(Basic functionality)","841664","1455907375","labeled","user1"
"1305","2","ISSUE 2","Null Label","1455065711","1455065711","user1","1","Solution 2: Plugin Development(Basic functionality)","841664","1455907375","milestoned","user1"
"1306","2","ISSUE 2","Null Label","1455065711","1455065711","user1","1","Solution 2: Plugin Development(Basic functionality)","841664","1455907375","assigned","user1"
"1307","2","ISSUE 2","enhancement","1455065711","1455065711","user1","1","Solution 2: Plugin Development(Basic functionality)","841664","1455907375","labeled","user1"
"1308","2","ISSUE 3","Null Label","1456651894","1455068354","user2","0","Solution 1: Web Scraping Application","1583540","1456651894","closed","user2"
"1309","2","ISSUE 3","Null Label","1455828952","1455068354","user2","0","Solution 1: Web Scraping Application","1583540","1456651894","assigned","user2"
"1310","2","ISSUE 3","Null Label","1455828952","1455068354","user2","0","Solution 1: Web Scraping Application","1583540","1456651894","unassigned","user2"
"1311","2","ISSUE 3","enhancement","1455824823","1455068354","user2","0","Solution 1: Web Scraping Application","1583540","1456651894","unlabeled","user2"
"1312","2","ISSUE 3","Web App","1455824823","1455068354","user2","0","Solution 1: Web Scraping Application","1583540","1456651894","labeled","user2"
"1313","2","ISSUE 3","Null Label","1455068376","1455068354","user2","0","Solution 1: Web Scraping Application","1583540","1456651894","assigned","user2"
"1314","2","ISSUE 3","Null Label","1455068369","1455068354","user2","0","Solution 1: Web Scraping Application","1583540","1456651894","milestoned","user2"
"1315","2","ISSUE 3","enhancement","1455068365","1455068354","user2","0","Solution 1: Web Scraping Application","1583540","1456651894","labeled","user2"
"1316","2","ISSUE 4","Null Label","1455826685","1455764462","user4","1","Solution 1: Web Scraping Application","62213","1455826675","assigned","user4"
"1317","2","ISSUE 4","Null Label","1455826675","1455764462","user4","1","Solution 1: Web Scraping Application","62213","1455826675","closed","user4"
"1318","2","ISSUE 4","enhancement","1455824879","1455764462","user4","1","Solution 1: Web Scraping Application","62213","1455826675","unlabeled","user4"
"1319","2","ISSUE 4","Web App","1455824879","1455764462","user4","1","Solution 1: Web Scraping Application","62213","1455826675","labeled","user4"
"1320","2","ISSUE 4","Null Label","1455764462","1455764462","user4","1","Solution 1: Web Scraping Application","62213","1455826675","milestoned","user4"
"1321","2","ISSUE 4","enhancement","1455764462","1455764462","user4","1","Solution 1: Web Scraping Application","62213","1455826675","labeled","user4"
"1322","2","ISSUE 5","Null Label","1456155585","1455764494","user4","0","Solution 1: Web Scraping Application","391091","1456155585","closed","user4"
"1323","2","ISSUE 5","Null Label","1455828708","1455764494","user4","0","Solution 1: Web Scraping Application","391091","1456155585","assigned","user4"
"1324","2","ISSUE 5","enhancement","1455824863","1455764494","user4","0","Solution 1: Web Scraping Application","391091","1456155585","unlabeled","user4"
"1325","2","ISSUE 5","Web App","1455824863","1455764494","user4","0","Solution 1: Web Scraping Application","391091","1456155585","labeled","user4"
"1326","2","ISSUE 5","Null Label","1455764494","1455764494","user4","0","Solution 1: Web Scraping Application","391091","1456155585","milestoned","user4"
"1327","2","ISSUE 5","enhancement","1455764494","1455764494","user4","0","Solution 1: Web Scraping Application","391091","1456155585","labeled","user4"
"1328","2","ISSUE 6","Null Label","1456091898","1455764515","user4","0","Solution 1: Web Scraping Application","327383","1456091898","closed","user4"
"1329","2","ISSUE 6","enhancement","1455824846","1455764515","user4","0","Solution 1: Web Scraping Application","327383","1456091898","unlabeled","user4"
"1330","2","ISSUE 6","Web App","1455824846","1455764515","user4","0","Solution 1: Web Scraping Application","327383","1456091898","labeled","user4"
"1331","2","ISSUE 6","Null Label","1455824450","1455764515","user4","0","Solution 1: Web Scraping Application","327383","1456091898","assigned","user4"
"1332","2","ISSUE 6","Null Label","1455764515","1455764515","user4","0","Solution 1: Web Scraping Application","327383","1456091898","milestoned","user4"
"1333","2","ISSUE 6","enhancement","1455764515","1455764515","user4","0","Solution 1: Web Scraping Application","327383","1456091898","labeled","user4"
"1334","2","ISSUE 7","Null Label","1456893419","1455764536","user1","5","Solution 1: Web Scraping Application","1128883","1456893419","closed","user1"
"1335","2","ISSUE 7","Null Label","1456893166","1455764536","user1","5","Solution 1: Web Scraping Application","1128883","1456893419","subscribed","user1"
"1336","2","ISSUE 7","Null Label","1456893166","1455764536","user1","5","Solution 1: Web Scraping Application","1128883","1456893419","mentioned","user1"
"1337","2","ISSUE 7","Null Label","1456797391","1455764536","user1","5","Solution 1: Web Scraping Application","1128883","1456893419","subscribed","user1"
"1338","2","ISSUE 7","Null Label","1456797391","1455764536","user1","5","Solution 1: Web Scraping Application","1128883","1456893419","mentioned","user1"
"1339","2","ISSUE 7","enhancement","1456790939","1455764536","user1","5","Solution 1: Web Scraping Application","1128883","1456893419","labeled","user1"
"1340","2","ISSUE 7","Null Label","1456789003","1455764536","user1","5","Solution 1: Web Scraping Application","1128883","1456893419","subscribed","user1"
"1341","2","ISSUE 7","Null Label","1456789003","1455764536","user1","5","Solution 1: Web Scraping Application","1128883","1456893419","mentioned","user1"
"1342","2","ISSUE 7","Null Label","1456733311","1455764536","user1","5","Solution 1: Web Scraping Application","1128883","1456893419","assigned","user1"
"1343","2","ISSUE 7","Null Label","1456733311","1455764536","user1","5","Solution 1: Web Scraping Application","1128883","1456893419","unassigned","user1"
"1344","2","ISSUE 7","Null Label","1455829139","1455764536","user1","5","Solution 1: Web Scraping Application","1128883","1456893419","assigned","user1"
"1345","2","ISSUE 7","enhancement","1455824778","1455764536","user1","5","Solution 1: Web Scraping Application","1128883","1456893419","unlabeled","user1"
"1346","2","ISSUE 7","Web App","1455824778","1455764536","user1","5","Solution 1: Web Scraping Application","1128883","1456893419","labeled","user1"
"1347","2","ISSUE 7","Null Label","1455764536","1455764536","user1","5","Solution 1: Web Scraping Application","1128883","1456893419","milestoned","user1"
"1348","2","ISSUE 7","enhancement","1455764536","1455764536","user1","5","Solution 1: Web Scraping Application","1128883","1456893419","labeled","user1"
"1349","2","ISSUE 8","Null Label","1455826479","1455773895","none","0","Solution 1: Web Scraping Application","52584","1455826479","closed","user4"
"1545","2","ISSUE 46","Null Label","1456646486","1456646451","user2","0","Solution 1: Web Scraping Application","35","1456646486","closed","user2"
"1546","2","ISSUE 46","Null Label","1456646451","1456646451","user2","0","Solution 1: Web Scraping Application","35","1456646486","milestoned","user2"
"1547","2","ISSUE 46","Null Label","1456646451","1456646451","user2","0","Solution 1: Web Scraping Application","35","1456646486","assigned","user2"
"1548","2","ISSUE 46","Web App","1456646451","1456646451","user2","0","Solution 1: Web Scraping Application","35","1456646486","labeled","user2"
"1549","2","ISSUE 47","Null Label","1456646729","1456646571","user2","1","Solution 1: Web Scraping Application","158","1456646729","closed","user2"
"1550","2","ISSUE 47","Null Label","1456646571","1456646571","user2","1","Solution 1: Web Scraping Application","158","1456646729","milestoned","user2"
"1551","2","ISSUE 47","Null Label","1456646571","1456646571","user2","1","Solution 1: Web Scraping Application","158","1456646729","assigned","user2"
"1552","2","ISSUE 47","Web App","1456646571","1456646571","user2","1","Solution 1: Web Scraping Application","158","1456646729","labeled","user2"
"1553","2","ISSUE 48","Null Label","1456651753","1456646655","user1","1","Solution 1: Web Scraping Application","5098","1456651753","closed","user1"
"1554","2","ISSUE 48","Null Label","1456646655","1456646655","user1","1","Solution 1: Web Scraping Application","5098","1456651753","milestoned","user1"
"1555","2","ISSUE 48","Null Label","1456646655","1456646655","user1","1","Solution 1: Web Scraping Application","5098","1456651753","assigned","user1"
"1556","2","ISSUE 48","Web App","1456646655","1456646655","user1","1","Solution 1: Web Scraping Application","5098","1456651753","labeled","user1"
"1557","2","ISSUE 49","Null Label","1456668385","1456666865","user4","0","Solution 1: Web Scraping Application","1520","1456668385","closed","user4"
"1558","2","ISSUE 49","Null Label","1456666865","1456666865","user4","0","Solution 1: Web Scraping Application","1520","1456668385","milestoned","user4"
"1559","2","ISSUE 49","Null Label","1456666865","1456666865","user4","0","Solution 1: Web Scraping Application","1520","1456668385","assigned","user4"
"1560","2","ISSUE 49","Web App","1456666865","1456666865","user4","0","Solution 1: Web Scraping Application","1520","1456668385","labeled","user4"
"1561","2","ISSUE 49","enhancement","1456666865","1456666865","user4","0","Solution 1: Web Scraping Application","1520","1456668385","labeled","user4"
"1562","2","ISSUE 50","Null Label","1456742301","1456666946","user4","2","Solution 1: Web Scraping Application","75355","1456742301","closed","user4"
"1563","2","ISSUE 50","Null Label","1456666946","1456666946","user4","2","Solution 1: Web Scraping Application","75355","1456742301","milestoned","user4"
"1564","2","ISSUE 50","Null Label","1456666946","1456666946","user4","2","Solution 1: Web Scraping Application","75355","1456742301","assigned","user4"
"1565","2","ISSUE 50","Web App","1456666946","1456666946","user4","2","Solution 1: Web Scraping Application","75355","1456742301","labeled","user4"
"1566","2","ISSUE 50","enhancement","1456666946","1456666946","user4","2","Solution 1: Web Scraping Application","75355","1456742301","labeled","user4"
